Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
23/8/2015,1.16,2580705.47,1423075.89,477975.75,35514.75,644139.08,520131.23,123968.56,39.29,conventional,2015,Southeast
16/8/2015,1.16,2766391.11,1615209.93,431016.1,55158.31,665006.77,529013.85,135887.51,105.41,conventional,2015,Southeast
9/8/2015,1.0,3804851.11,2430272.64,498991.43,79631.92,795955.12,525549.82,270162.46,242.84,conventional,2015,Southeast
2/8/2015,1.18,2674633.13,1539272.45,430133.96,81144.7,624082.02,502278.3,121708.26,95.46,conventional,2015,Southeast
26/7/2015,1.15,2742949.66,1615660.84,424560.81,78530.49,624197.52,515493.85,108703.67,0.0,conventional,2015,Southeast
19/7/2015,0.99,3810950.39,2507726.2,515358.68,77561.44,710304.07,471729.89,238574.18,0.0,conventional,2015,Southeast
12/7/2015,1.17,2748745.96,1578243.11,467848.98,72897.71,629756.16,501415.01,127742.54,598.61,conventional,2015,Southeast
5/7/2015,0.99,4295280.16,2713600.49,592279.23,97111.62,892288.82,621425.86,270807.26,55.7,conventional,2015,Southeast
28/6/2015,1.14,3026048.11,1721633.23,464034.18,59679.47,780701.23,648105.94,132335.36,259.93,conventional,2015,Southeast
21/6/2015,0.97,4019384.71,2602623.94,462243.35,62634.6,891882.82,619129.21,272640.03,113.58,conventional,2015,Southeast
14/6/2015,1.15,3021825.81,1910736.86,315079.1,46585.63,749424.22,611440.68,137878.92,104.62,conventional,2015,Southeast
7/6/2015,0.99,4003121.77,2862823.58,294519.59,26236.45,819542.15,551432.71,268100.73,8.71,conventional,2015,Southeast
31/5/2015,1.17,2884507.74,2048880.09,206982.3,25671.13,602974.22,473339.3,129597.25,37.67,conventional,2015,Southeast
24/5/2015,1.0,4298514.96,3209533.78,311176.56,30510.18,747294.44,457338.88,289932.34,23.22,conventional,2015,Southeast
17/5/2015,1.15,2936173.63,2098271.46,211868.36,26127.7,599906.11,470992.66,128913.45,0.0,conventional,2015,Southeast
10/5/2015,1.17,2963777.8,2167781.63,212422.04,24440.63,559133.5,437055.69,122077.81,0.0,conventional,2015,Southeast
3/5/2015,0.97,4986270.76,3682277.46,383803.95,40064.12,880125.23,496136.95,382606.34,1381.94,conventional,2015,Southeast
26/4/2015,1.16,3011225.49,2170188.85,220781.47,23844.72,596410.45,461692.75,133263.53,1454.17,conventional,2015,Southeast
19/4/2015,1.14,2857156.51,2014443.63,214218.14,23684.96,604809.78,455795.5,149014.28,0.0,conventional,2015,Southeast
12/4/2015,1.0,3781504.91,2801179.62,292733.49,23471.11,664120.69,371569.32,292551.37,0.0,conventional,2015,Southeast
5/4/2015,1.08,3140456.17,2257669.21,252737.98,26137.34,603911.64,387483.75,215544.56,883.33,conventional,2015,Southeast
29/3/2015,1.16,2558925.23,1804282.66,205041.11,23224.7,526376.76,379305.43,147071.33,0.0,conventional,2015,Southeast
22/3/2015,0.98,3867453.83,2823708.05,299770.04,21570.5,722405.24,447949.27,274435.21,20.76,conventional,2015,Southeast
15/3/2015,1.21,2602341.55,1865220.72,211822.87,25792.72,499505.24,375572.97,123875.82,56.45,conventional,2015,Southeast
8/3/2015,1.18,2642581.73,1894002.38,199317.95,20683.77,528577.63,413603.79,114973.84,0.0,conventional,2015,Southeast
1/3/2015,1.01,3633174.13,2682065.6,281502.89,19429.67,650175.97,396512.64,253660.35,2.98,conventional,2015,Southeast
22/2/2015,1.11,2796195.76,1960713.06,236520.37,34466.49,564495.84,437763.9,126731.94,0.0,conventional,2015,Southeast
15/2/2015,1.16,2558563.78,1820564.15,219336.78,21706.04,496956.81,295183.36,201773.45,0.0,conventional,2015,Southeast
8/2/2015,1.11,2573973.63,1871661.73,226039.73,18310.04,457962.13,272767.32,185194.81,0.0,conventional,2015,Southeast
1/2/2015,0.93,4924049.79,3656338.95,451194.73,40258.76,776257.35,359145.48,417111.87,0.0,conventional,2015,Southeast
25/1/2015,1.15,2778000.82,1990978.47,266024.34,18600.92,502397.09,281141.42,221255.67,0.0,conventional,2015,Southeast
18/1/2015,1.19,2595783.66,1815847.03,273695.84,22004.31,484236.48,258541.9,225694.58,0.0,conventional,2015,Southeast
11/1/2015,1.18,2433295.61,1667012.92,269027.02,21918.53,475337.14,260164.0,215173.14,0.0,conventional,2015,Southeast
4/1/2015,0.98,3204112.16,2296069.27,320373.63,18938.42,568730.84,287820.14,280910.7,0.0,conventional,2015,Southeast
27/12/2015,0.83,5291979.63,2038443.68,1717599.45,125254.82,1410681.68,838267.79,567269.76,5144.13,conventional,2015,West
20/12/2015,0.88,4737649.03,2017331.24,1314711.0,130849.6,1274757.19,843691.13,417746.45,13319.61,conventional,2015,West
13/12/2015,0.85,4899439.92,1798995.46,1596329.01,134101.62,1370013.83,851506.76,517936.19,570.88,conventional,2015,West
6/12/2015,0.75,6202513.84,2097720.52,2051392.83,107568.34,1945832.15,1360760.83,582846.33,2224.99,conventional,2015,West
29/11/2015,0.99,3719603.21,1461861.54,1216811.0,104219.76,936710.91,688674.0,247318.15,718.76,conventional,2015,West
22/11/2015,0.92,4481990.34,1549012.12,1588339.47,118170.98,1226467.77,730580.48,494585.14,1302.15,conventional,2015,West
15/11/2015,0.83,5972493.77,1996852.58,2060439.93,122763.34,1792437.92,1080985.7,699956.7,11495.52,conventional,2015,West
8/11/2015,0.88,5094837.54,2204338.57,1668416.99,107753.58,1114328.4,770544.02,341544.79,2239.59,conventional,2015,West
1/11/2015,0.9,5024858.14,1815066.15,1937479.91,132883.59,1139428.49,717110.41,421675.08,643.0,conventional,2015,West
25/10/2015,0.95,4945835.54,1574344.01,1990844.8,134572.92,1246073.81,823727.52,420764.79,1581.5,conventional,2015,West
18/10/2015,0.89,5413532.64,2012887.19,2170792.82,110348.57,1119504.06,689893.69,429405.37,205.0,conventional,2015,West
11/10/2015,0.91,5534450.99,1287965.79,2714363.53,178042.28,1354079.39,947888.97,402360.11,3830.31,conventional,2015,West
4/10/2015,1.0,4895485.63,1369449.86,2378441.26,179192.02,968402.49,630337.33,336994.14,1071.02,conventional,2015,West
27/9/2015,0.97,4792868.29,1601971.34,2116029.65,98925.79,975941.51,669128.89,306758.91,53.71,conventional,2015,West
20/9/2015,0.92,5596091.03,1552161.89,2825876.79,124207.93,1093844.42,751408.06,342166.04,270.32,conventional,2015,West
13/9/2015,0.92,5811260.29,2194373.38,2317428.16,136996.39,1162462.36,733843.93,428556.23,62.2,conventional,2015,West
6/9/2015,0.93,5900751.95,2682938.17,2086229.79,124722.73,1006861.26,696240.23,310568.88,52.15,conventional,2015,West
30/8/2015,1.03,5138256.91,2163511.05,1986059.01,124657.84,864029.01,624782.63,239195.91,50.47,conventional,2015,West
23/8/2015,1.04,5197578.46,2160130.08,2054710.68,107786.51,874951.19,709163.29,165723.93,63.97,conventional,2015,West
16/8/2015,0.98,5718139.41,2640927.73,2027603.38,123334.73,926273.57,685992.88,240262.17,18.52,conventional,2015,West
9/8/2015,1.01,5531488.2,2368531.2,2068854.19,135407.7,958695.11,667604.38,291065.47,25.26,conventional,2015,West
2/8/2015,1.02,5451040.76,2470116.49,1962853.58,120434.79,897635.9,643461.37,254166.11,8.42,conventional,2015,West
26/7/2015,1.07,5126588.84,2293111.63,1776143.49,146112.77,911220.95,645013.13,266207.82,0.0,conventional,2015,West
19/7/2015,1.04,5525298.95,2337242.49,2065939.21,113523.76,1008593.49,665157.51,343389.61,46.37,conventional,2015,West
12/7/2015,1.01,5791508.96,2688406.31,1950436.22,133097.0,1019569.43,731843.74,286270.91,1454.78,conventional,2015,West
5/7/2015,0.98,6749081.2,3328637.8,2304907.45,155862.52,959673.43,767183.44,192422.82,67.17,conventional,2015,West
28/6/2015,1.03,5617752.22,2686203.38,1907834.16,123261.81,900452.87,719727.54,180618.1,107.23,conventional,2015,West
21/6/2015,0.93,6478952.08,3062753.54,2299962.02,138621.26,977615.26,807805.78,167640.78,2168.7,conventional,2015,West
14/6/2015,0.92,6760001.68,3239258.39,2416002.43,112965.22,991775.64,776961.13,214729.56,84.95,conventional,2015,West
7/6/2015,0.92,6669221.29,3451592.61,2145071.52,119829.5,952727.66,683695.78,269005.35,26.53,conventional,2015,West
31/5/2015,0.93,5874982.36,3094129.71,1835735.0,129139.05,815978.6,665541.84,150400.52,36.24,conventional,2015,West
24/5/2015,0.93,6139159.81,3206247.81,2036656.12,120398.95,775856.93,678849.33,96785.62,221.98,conventional,2015,West
17/5/2015,0.98,5338992.15,2786200.82,1654563.98,108561.0,789666.35,608751.49,180702.04,212.82,conventional,2015,West
10/5/2015,0.94,6323724.8,3050014.63,2260890.88,115290.95,897528.34,678316.72,218968.93,242.69,conventional,2015,West
3/5/2015,0.89,6937095.53,3115937.71,2917083.83,104932.26,799141.73,611906.54,186891.82,343.37,conventional,2015,West
26/4/2015,0.9,6013312.36,3163353.08,2021745.62,79259.0,748954.66,614556.77,133326.4,1071.49,conventional,2015,West
19/4/2015,0.88,6612422.28,3118686.39,2557271.66,87250.83,849213.4,608287.23,240723.48,202.69,conventional,2015,West
12/4/2015,0.98,5609471.36,2561865.42,2267855.21,103110.58,676640.15,469624.9,206981.28,33.97,conventional,2015,West
5/4/2015,0.95,5929718.67,3132031.4,2022524.08,93055.21,682107.98,544939.22,135414.81,1753.95,conventional,2015,West
29/3/2015,0.93,5719898.26,2978534.92,2012384.12,89701.26,639277.96,508576.86,130691.45,9.65,conventional,2015,West
22/3/2015,0.99,5368331.44,2511453.54,2163704.41,101626.05,591547.44,515038.9,76495.68,12.86,conventional,2015,West
15/3/2015,0.94,5572582.45,3034104.48,1829868.35,85831.16,622778.46,535269.21,87496.38,12.87,conventional,2015,West
8/3/2015,0.99,5382693.51,2541409.9,2120111.56,98092.96,623079.09,524272.88,98774.76,31.45,conventional,2015,West
1/3/2015,0.95,5840742.83,2221447.89,2822864.41,110088.02,686342.51,590705.71,95603.25,33.55,conventional,2015,West
22/2/2015,0.95,5939402.98,2444851.21,2650986.14,79181.93,764383.7,587462.99,176871.66,49.05,conventional,2015,West
15/2/2015,0.98,5026688.71,2483265.25,1840716.14,91125.41,611581.91,542973.12,68521.88,86.91,conventional,2015,West
8/2/2015,0.89,5949846.14,2749122.29,2418817.0,76305.42,705601.43,579412.5,126120.73,68.2,conventional,2015,West
1/2/2015,0.84,8362504.08,3531350.44,3872672.0,80893.53,877588.11,705333.64,172154.91,99.56,conventional,2015,West
25/1/2015,0.94,5461313.9,2695157.56,2031937.97,71550.57,662667.8,521877.7,140735.66,54.44,conventional,2015,West
18/1/2015,0.96,5475363.01,2431736.63,2258069.63,76348.13,709208.62,527358.78,181809.88,39.96,conventional,2015,West
11/1/2015,0.95,5333097.71,2203111.92,2292761.26,127412.09,709812.44,598705.08,111073.82,33.54,conventional,2015,West
4/1/2015,0.89,5794410.58,2275446.87,2582300.65,97024.09,839638.97,688813.01,150819.57,6.39,conventional,2015,West
27/12/2015,0.71,776404.39,451904.51,141599.36,15486.97,167413.55,123158.22,33065.33,11190.0,conventional,2015,WestTexNewMexico
20/12/2015,0.83,649885.76,389110.55,108176.29,12953.59,139645.33,90392.86,23535.8,25716.67,conventional,2015,WestTexNewMexico
13/12/2015,0.78,646041.56,437780.91,100110.13,13576.25,94574.27,83053.1,10947.84,573.33,conventional,2015,WestTexNewMexico
6/12/2015,0.74,623231.77,398871.12,133434.18,21088.12,69838.35,68233.56,1604.79,0.0,conventional,2015,WestTexNewMexico
29/11/2015,0.81,519028.45,335446.83,103635.94,11463.06,68482.62,67264.73,1217.89,0.0,conventional,2015,WestTexNewMexico
22/11/2015,0.78,615077.36,403133.14,122078.09,12008.93,77857.2,74953.33,2903.87,0.0,conventional,2015,WestTexNewMexico
15/11/2015,0.71,732695.38,483180.55,155778.7,12780.68,80955.45,77112.29,3843.16,0.0,conventional,2015,WestTexNewMexico
8/11/2015,0.76,661405.9,445281.03,123745.68,11968.0,80411.19,79009.15,1402.04,0.0,conventional,2015,WestTexNewMexico
1/11/2015,0.8,592115.57,350881.82,131576.51,32802.6,76854.64,75700.11,1154.53,0.0,conventional,2015,WestTexNewMexico
25/10/2015,0.82,635873.6,363487.08,166607.85,31960.04,73818.63,72717.86,1100.77,0.0,conventional,2015,WestTexNewMexico
18/10/2015,0.81,681501.3,409639.87,177573.02,15805.79,78482.62,77611.2,871.42,0.0,conventional,2015,WestTexNewMexico
11/10/2015,0.89,638486.47,268061.13,258518.68,31027.33,80879.33,79841.99,1037.34,0.0,conventional,2015,WestTexNewMexico
4/10/2015,0.85,649050.15,240183.49,317701.12,16661.98,74503.56,72761.14,1742.42,0.0,conventional,2015,WestTexNewMexico
27/9/2015,0.79,714977.26,255897.91,376232.89,12988.42,69858.04,68312.62,1545.42,0.0,conventional,2015,WestTexNewMexico
20/9/2015,0.78,746249.98,289135.19,352998.81,14247.44,89868.54,78779.54,11089.0,0.0,conventional,2015,WestTexNewMexico
13/9/2015,0.75,829727.75,341728.32,330566.17,26174.67,131258.59,82932.85,48325.74,0.0,conventional,2015,WestTexNewMexico
6/9/2015,0.8,790420.66,487551.38,183612.44,16170.57,103086.27,91173.4,11912.87,0.0,conventional,2015,WestTexNewMexico
30/8/2015,0.82,750669.14,518203.31,136374.37,16298.54,79792.92,78731.42,1061.5,0.0,conventional,2015,WestTexNewMexico
23/8/2015,0.8,740213.87,535570.33,100108.86,13332.23,91202.45,87927.36,3275.09,0.0,conventional,2015,WestTexNewMexico
16/8/2015,0.77,815638.81,489076.9,154805.84,20866.49,150889.58,125836.94,25052.64,0.0,conventional,2015,WestTexNewMexico
9/8/2015,0.74,885883.92,576883.27,154758.26,20222.28,134020.11,100912.13,33107.98,0.0,conventional,2015,WestTexNewMexico
2/8/2015,0.79,795371.51,573107.42,94633.45,13662.27,113968.37,95673.46,18294.91,0.0,conventional,2015,WestTexNewMexico
26/7/2015,0.81,777883.03,542663.64,96112.02,25086.72,114020.65,97555.49,16465.16,0.0,conventional,2015,WestTexNewMexico
19/7/2015,0.76,803340.22,552839.76,101243.9,16066.56,133190.0,115237.5,17952.5,0.0,conventional,2015,WestTexNewMexico
12/7/2015,0.77,754672.44,515150.21,100148.7,16185.82,123187.71,107273.37,15914.34,0.0,conventional,2015,WestTexNewMexico
5/7/2015,0.78,913360.72,606650.91,123465.83,18233.51,165010.47,146199.35,18811.12,0.0,conventional,2015,WestTexNewMexico
28/6/2015,0.71,941135.5,670425.34,108019.8,13077.85,149612.51,130392.24,19220.27,0.0,conventional,2015,WestTexNewMexico
21/6/2015,0.74,948942.53,601318.24,158997.23,13455.47,175171.59,148132.78,27038.81,0.0,conventional,2015,WestTexNewMexico
14/6/2015,0.7,1035973.14,651120.92,202731.92,13413.05,168707.25,126508.62,42198.63,0.0,conventional,2015,WestTexNewMexico
7/6/2015,0.68,1053997.99,750594.5,152736.51,12543.43,138123.55,103719.2,34404.35,0.0,conventional,2015,WestTexNewMexico
31/5/2015,0.74,887045.15,626724.73,124037.26,25328.56,110954.6,78423.65,32530.95,0.0,conventional,2015,WestTexNewMexico
24/5/2015,0.75,914966.82,692900.55,107964.22,14654.28,99447.77,82335.29,17112.48,0.0,conventional,2015,WestTexNewMexico
17/5/2015,0.7,942310.32,721087.66,112070.95,12170.59,96981.12,74460.15,22520.97,0.0,conventional,2015,WestTexNewMexico
10/5/2015,0.71,1019160.83,774232.7,128168.65,13889.83,102869.65,79189.32,23680.33,0.0,conventional,2015,WestTexNewMexico
3/5/2015,0.74,967144.19,677575.96,166456.05,15065.01,108047.17,80711.69,27335.48,0.0,conventional,2015,WestTexNewMexico
26/4/2015,0.74,899632.66,596342.41,174560.73,14468.89,114260.63,80697.34,33563.29,0.0,conventional,2015,WestTexNewMexico
19/4/2015,0.7,961001.34,687794.59,154971.84,16243.48,101991.43,76595.17,25396.26,0.0,conventional,2015,WestTexNewMexico
12/4/2015,0.76,840314.58,564694.43,167105.74,11290.94,97223.47,71587.33,25636.14,0.0,conventional,2015,WestTexNewMexico
5/4/2015,0.76,938880.6,660961.68,163481.6,15530.04,98907.28,91530.77,7376.51,0.0,conventional,2015,WestTexNewMexico
29/3/2015,0.74,908323.3,595240.91,199938.3,18570.6,94573.49,88599.82,5973.67,0.0,conventional,2015,WestTexNewMexico
22/3/2015,0.85,752576.08,489678.55,157679.62,14084.25,91133.66,89232.98,1900.68,0.0,conventional,2015,WestTexNewMexico
15/3/2015,0.75,827795.25,610496.24,115089.7,13114.91,89094.4,86399.27,2695.13,0.0,conventional,2015,WestTexNewMexico
8/3/2015,0.73,805731.03,568182.3,137012.17,12344.54,88192.02,85848.21,2343.81,0.0,conventional,2015,WestTexNewMexico
1/3/2015,0.84,723488.95,439115.27,167245.85,28226.16,88901.67,86800.97,2100.7,0.0,conventional,2015,WestTexNewMexico
22/2/2015,0.85,681409.59,455087.17,121269.48,16470.86,88582.08,86050.77,2531.31,0.0,conventional,2015,WestTexNewMexico
15/2/2015,0.78,743066.25,520464.29,133695.54,12099.88,76806.54,73763.41,3043.13,0.0,conventional,2015,WestTexNewMexico
8/2/2015,0.72,811664.36,539280.41,175207.31,13717.57,83459.07,81116.25,2342.82,0.0,conventional,2015,WestTexNewMexico
1/2/2015,0.71,916367.42,611270.39,205181.23,14107.36,85808.44,82065.7,3742.74,0.0,conventional,2015,WestTexNewMexico
25/1/2015,0.8,720800.61,519142.82,124248.86,10573.29,66835.64,65072.69,1762.95,0.0,conventional,2015,WestTexNewMexico
18/1/2015,0.8,729795.72,516446.41,128438.87,12473.14,72437.3,71564.22,873.08,0.0,conventional,2015,WestTexNewMexico
11/1/2015,0.92,584896.99,347125.63,129717.42,27944.07,80109.87,78503.46,1606.41,0.0,conventional,2015,WestTexNewMexico
4/1/2015,0.75,758118.95,426878.87,147958.43,15267.89,168013.76,165202.22,2811.54,0.0,conventional,2015,WestTexNewMexico
25/12/2016,1.47,550947.61,50818.61,344699.92,8529.79,146899.29,142957.45,2629.52,1312.32,conventional,2016,BaltimoreWashington
18/12/2016,1.21,691008.74,57866.09,487109.62,8751.94,137281.09,133753.32,2845.65,682.12,conventional,2016,BaltimoreWashington
11/12/2016,1.35,599161.08,49240.17,375437.86,9977.23,164505.82,153476.96,11028.86,0.0,conventional,2016,BaltimoreWashington
4/12/2016,1.41,566956.23,52095.95,345132.36,10049.72,159678.2,157703.86,1738.23,236.11,conventional,2016,BaltimoreWashington
27/11/2016,1.49,539924.84,46243.14,336731.88,8237.15,148712.67,146287.45,1715.5,709.72,conventional,2016,BaltimoreWashington
20/11/2016,1.6,566160.06,51078.68,309529.29,13095.11,192456.98,189672.97,1882.62,901.39,conventional,2016,BaltimoreWashington
13/11/2016,1.73,559978.64,64630.53,311687.85,28558.19,155102.07,153317.9,1348.06,436.11,conventional,2016,BaltimoreWashington
6/11/2016,1.8,537945.82,61458.87,284547.34,41286.91,150652.7,149603.88,1048.82,0.0,conventional,2016,BaltimoreWashington
30/10/2016,1.86,522546.62,58412.45,304616.52,27903.69,131613.96,130682.92,565.76,365.28,conventional,2016,BaltimoreWashington
23/10/2016,1.85,584275.61,56864.06,336433.69,27036.54,163941.32,163070.93,382.89,487.5,conventional,2016,BaltimoreWashington
16/10/2016,1.69,638848.04,63424.01,363924.96,19878.73,191620.34,190381.9,1238.44,0.0,conventional,2016,BaltimoreWashington
9/10/2016,1.59,676188.97,72775.7,395481.19,20639.81,187292.27,185599.01,1332.15,361.11,conventional,2016,BaltimoreWashington
2/10/2016,1.66,672759.7,78716.77,381624.67,19492.51,192925.75,190861.05,1423.03,641.67,conventional,2016,BaltimoreWashington
25/9/2016,1.58,678671.71,129774.3,347949.15,19205.77,181742.49,180490.59,1251.9,0.0,conventional,2016,BaltimoreWashington
18/9/2016,1.5,732424.67,151204.91,367425.65,18808.75,194985.36,191238.8,3746.56,0.0,conventional,2016,BaltimoreWashington
11/9/2016,1.34,885728.19,202958.24,494756.39,19881.72,168131.84,162753.29,4043.27,1335.28,conventional,2016,BaltimoreWashington
4/9/2016,1.51,762218.08,97714.06,442803.33,20154.92,201545.77,198131.8,2898.23,515.74,conventional,2016,BaltimoreWashington
28/8/2016,1.57,732545.7,72406.64,443668.36,15648.56,200822.14,194472.57,3978.68,2370.89,conventional,2016,BaltimoreWashington
21/8/2016,1.48,727279.79,68443.67,413651.59,21950.39,223234.14,203758.36,15197.45,4278.33,conventional,2016,BaltimoreWashington
14/8/2016,1.52,742291.98,68335.7,421188.86,24863.67,227903.75,219529.71,6984.04,1390.0,conventional,2016,BaltimoreWashington
7/8/2016,1.52,746493.74,71154.97,432956.75,28505.15,213876.87,210316.02,2285.85,1275.0,conventional,2016,BaltimoreWashington
31/7/2016,1.65,698627.62,64022.99,402053.22,31448.04,201103.37,197041.21,706.6,3355.56,conventional,2016,BaltimoreWashington
24/7/2016,1.64,719104.08,62896.92,422902.9,30142.23,203162.03,194809.7,1005.66,7346.67,conventional,2016,BaltimoreWashington
17/7/2016,1.47,730875.32,50831.98,400287.93,32758.16,246997.25,233727.43,2257.55,11012.27,conventional,2016,BaltimoreWashington
10/7/2016,1.37,831187.91,64925.62,489314.56,44218.72,232729.01,217648.42,2447.94,12632.65,conventional,2016,BaltimoreWashington
